Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Sales Channel
CW77053,Oregon,4476.81416,No,Basic,High School or Below,23.02.2011,Unemployed,F,0,Suburban,Divorced,62,22,46,0,3,Personal Auto,Agent
LX15904,Washington,2755.221411,No,Basic,High School or Below,01.06.2011,Employed,F,39393,Suburban,Married,70,24,56,1,1,Special Auto,Agent
IN26765,Oregon,8271.906799,No,Basic,College,27.02.2011,Employed,M,62912,Rural,Married,69,9,89,0,2,Personal Auto,Branch
WR55560,California,5927.389227,No,Premium,High School or Below,01.07.2011,Employed,M,33561,Rural,Divorced,152,6,30,0,1,Corporate Auto,Branch
JQ70222,Washington,8548.30415,No,Basic,High School or Below,13.01.2011,Employed,F,53055,Suburban,Single,112,30,30,2,3,Personal Auto,Call Center
LU49168,Arizona,21283.6362,No,Basic,High School or Below,26.02.2011,Unemployed,M,0,Suburban,Married,63,24,89,0,2,Personal Auto,Branch
EN97874,Oregon,6446.706674,No,Extended,High School or Below,02.07.2011,Employed,F,55037,Suburban,Married,80,20,88,1,8,Corporate Auto,Agent
IP76282,Oregon,4484.254754,No,Basic,High School or Below,29.01.2011,Unemployed,F,0,Suburban,Single,65,22,44,0,8,Personal Auto,Agent
NM18924,Oregon,30286.68586,No,Basic,High School or Below,14.02.2011,Disabled,F,27587,Rural,Divorced,103,14,34,1,2,Corporate Auto,Call Center
NZ98813,California,13840.16012,No,Basic,High School or Below,02.11.2011,Medical Leave,F,29658,Suburban,Divorced,119,20,66,0,2,Personal Auto,Call Center
XJ65608,California,5391.775844,No,Basic,College,26.02.2011,Employed,F,63633,Suburban,Married,68,16,21,1,8,Corporate Auto,Agent
HI71466,California,3847.352801,No,Extended,College,25.02.2011,Employed,M,23459,Rural,Married,96,17,19,0,1,Personal Auto,Branch
RO70057,Nevada,6369.262355,No,Extended,High School or Below,20.01.2011,Employed,M,34498,Suburban,Single,83,30,72,0,7,Personal Auto,Branch
LT77960,Arizona,5316.7566,No,Basic,College,21.01.2011,Employed,F,28559,Suburban,Married,66,5,1,0,5,Corporate Auto,Call Center
FO13691,Oregon,5124.218174,No,Basic,Doctor,30.01.2011,Employed,M,73740,Urban,Divorced,64,23,3,0,3,Personal Auto,Agent
IP87756,Washington,4151.551337,No,Extended,High School or Below,17.01.2011,Unemployed,M,0,Suburban,Single,125,23,64,0,1,Personal Auto,Branch
YG37894,California,2594.905944,No,Basic,College,02.11.2011,Retired,F,25925,Suburban,Married,72,5,85,3,1,Corporate Auto,Web
SR24177,Nevada,5763.265424,No,Extended,Bachelor,02.10.2011,Employed,M,31725,Rural,Single,76,31,9,0,5,Personal Auto,Agent
BS91742,Washington,18370.57004,No,Extended,College,23.01.2011,Employed,M,49659,Suburban,Divorced,234,31,15,0,9,Personal Auto,Web
UJ38473,California,21923.12272,No,Basic,Bachelor,01.05.2011,Employed,M,81197,Rural,Married,109,2,42,0,2,Personal Auto,Branch
BP54465,Arizona,10546.65545,No,Extended,Master,14.01.2011,Employed,F,43922,Rural,Married,88,26,88,0,2,Personal Auto,Web
YY12812,Nevada,8388.717011,No,Basic,Bachelor,01.02.2011,Employed,F,87123,Rural,Married,69,13,87,0,2,Corporate Auto,Agent
HW61722,Oregon,7188.607263,No,Basic,Bachelor,27.01.2011,Unemployed,F,0,Urban,Married,66,15,24,0,2,Personal Auto,Web
CE17855,Oregon,3238.929524,No,Extended,Master,01.02.2011,Employed,F,68745,Suburban,Married,80,5,42,0,1,Personal Auto,Branch
ZX50209,California,10960.93667,No,Extended,College,17.02.2011,Employed,F,29815,Rural,Single,95,35,18,0,2,Personal Auto,Agent
CZ84042,Oregon,2660.931663,No,Basic,High School or Below,25.01.2011,Employed,F,53333,Rural,Married,66,4,34,0,1,Personal Auto,Branch
SQ54906,Oregon,2004.350666,No,Basic,College,22.02.2011,Unemployed,F,0,Suburban,Divorced,66,16,35,4,1,Personal Auto,Branch
QE21030,Washington,15483.52986,No,Basic,High School or Below,02.09.2011,Employed,M,24661,Suburban,Married,196,6,28,0,7,Personal Auto,Call Center
WP60679,Oregon,8940.579278,No,Basic,Bachelor,01.06.2011,Employed,M,95351,Urban,Married,111,31,74,0,5,Personal Auto,Web
BZ47770,Washington,5083.789524,No,Basic,Bachelor,01.09.2011,Employed,F,62088,Rural,Married,64,6,28,2,4,Corporate Auto,Agent
TS76653,Nevada,9031.214859,No,Extended,Master,23.02.2011,Unemployed,F,0,Suburban,Single,122,15,47,0,9,Personal Auto,Branch
IJ28717,Oregon,32098.32209,No,Basic,College,13.02.2011,Employed,M,31503,Suburban,Married,105,17,74,3,2,Personal Auto,Agent
XL78013,Oregon,22332.43946,Yes,Extended,College,01.11.2011,Employed,M,49078,Suburban,Single,97,10,3,0,2,Corporate Auto,Branch
KN90631,Nevada,8560.162384,No,Basic,High School or Below,16.01.2011,Retired,F,28120,Suburban,Married,112,7,52,0,3,Personal Auto,Web
KU59569,California,7714.623619,No,Basic,College,25.02.2011,Unemployed,F,0,Suburban,Single,106,3,90,0,8,Personal Auto,Agent
IE71278,California,2936.993695,No,Extended,Bachelor,02.10.2011,Employed,M,44369,Urban,Divorced,77,7,35,3,1,Personal Auto,Web
VY76337,Washington,5112.104787,No,Basic,High School or Below,20.01.2011,Disabled,M,15131,Suburban,Married,67,14,13,0,9,Personal Auto,Agent
YC77374,California,5119.901412,No,Basic,Bachelor,02.08.2011,Employed,F,26890,Suburban,Married,65,28,37,0,4,Personal Auto,Branch
FX78218,California,2494.869528,No,Basic,Doctor,02.12.2011,Employed,M,45855,Rural,Married,62,0,26,1,1,Personal Auto,Web
ZK11389,Oregon,23594.6802,Yes,Basic,Bachelor,31.01.2011,Employed,M,76358,Rural,Married,66,25,3,0,2,Corporate Auto,Agent
MO82744,California,5656.203464,No,Basic,Bachelor,01.01.2011,Employed,F,45586,Urban,Divorced,72,17,20,0,4,Personal Auto,Branch
GG20671,Nevada,15673.13621,No,Extended,College,01.01.2011,Employed,M,43267,Suburban,Married,78,8,10,0,2,Special Auto,Agent
YC53575,Oregon,8509.453945,No,Extended,High School or Below,24.01.2011,Unemployed,M,0,Suburban,Single,82,15,20,0,2,Personal Auto,Branch
ES82658,Oregon,6418.24871,No,Extended,Master,01.03.2011,Employed,M,46648,Rural,Divorced,81,8,26,0,7,Personal Auto,Web
SU44811,Oregon,3055.70113,No,Extended,High School or Below,19.01.2011,Employed,F,42406,Rural,Married,77,15,49,0,1,Corporate Auto,Call Center
AZ43057,California,5746.05593,No,Basic,Master,20.02.2011,Employed,M,50798,Rural,Married,72,21,59,0,7,Personal Auto,Call Center
XU56756,Oregon,23594.6802,Yes,Basic,Bachelor,31.01.2011,Employed,M,76358,Rural,Married,66,25,3,0,2,Personal Auto,Agent
TM24806,Oregon,6005.847375,Yes,Extended,College,23.02.2011,Retired,M,13528,Suburban,Single,86,21,35,0,3,Personal Auto,Agent
ZH18791,Oregon,5028.839465,No,Basic,Bachelor,01.10.2011,Unemployed,M,0,Rural,Married,67,21,85,0,8,Personal Auto,Branch
CE10235,California,3409.677392,No,Extended,Bachelor,31.01.2011,Employed,F,85023,Suburban,Married,85,4,69,0,1,Personal Auto,Agent
IQ96928,Oregon,4348.139173,No,Basic,High School or Below,27.02.2011,Unemployed,F,0,Suburban,Single,62,20,9,0,7,Corporate Auto,Agent
BM55732,Nevada,8337.194193,No,Basic,High School or Below,16.02.2011,Employed,F,74460,Suburban,Married,69,3,25,0,2,Corporate Auto,Web
PC76141,Nevada,2346.675378,No,Basic,Bachelor,01.11.2011,Medical Leave,M,22932,Suburban,Married,62,2,97,0,1,Personal Auto,Web
RV98208,Arizona,4991.035369,No,Basic,College,29.01.2011,Employed,F,54189,Rural,Married,62,11,84,0,3,Personal Auto,Agent
LJ21457,California,2879.505701,No,Basic,College,28.01.2011,Employed,M,42247,Suburban,Divorced,74,4,52,0,1,Personal Auto,Web
MV86976,California,3482.038245,No,Extended,High School or Below,01.03.2011,Unemployed,M,0,Suburban,Single,96,31,85,0,1,Personal Auto,Agent
HS13676,California,8216.391903,No,Premium,High School or Below,13.01.2011,Unemployed,M,0,Suburban,Single,117,3,33,0,9,Personal Auto,Agent
OX35378,Oregon,3155.45562,No,Extended,Bachelor,01.08.2011,Employed,M,36706,Suburban,Married,80,19,67,0,1,Personal Auto,Agent
VL95438,Arizona,5292.202092,No,Basic,College,01.10.2011,Employed,M,67899,Suburban,Married,66,5,31,1,6,Corporate Auto,Agent
YU32377,Oregon,6553.943457,No,Basic,College,01.05.2011,Unemployed,F,0,Suburban,Single,61,4,68,0,2,Corporate Auto,Call Center
QW88350,Washington,7618.442045,No,Basic,College,23.02.2011,Employed,F,41900,Urban,Married,63,0,34,0,2,Corporate Auto,Web
TM61357,Nevada,24610.78085,No,Extended,Bachelor,15.02.2011,Employed,M,72786,Urban,Married,76,10,9,0,2,Personal Auto,Agent
CP99334,Oregon,3142.81161,No,Extended,College,30.01.2011,Employed,F,60108,Suburban,Married,78,0,63,0,1,Personal Auto,Agent
AO20938,Arizona,32021.40422,No,Basic,High School or Below,01.12.2011,Employed,F,31433,Suburban,Married,100,5,23,0,2,Personal Auto,Call Center
OY32548,Washington,5096.700181,No,Basic,College,01.07.2011,Employed,F,27940,Rural,Married,65,21,3,1,4,Personal Auto,Agent
XE36531,California,4889.609695,No,Extended,High School or Below,01.05.2011,Employed,F,51246,Suburban,Married,122,4,89,0,1,Personal Auto,Web
SZ86381,Oregon,5112.570311,No,Basic,Bachelor,14.01.2011,Employed,M,56587,Suburban,Divorced,65,4,88,1,6,Personal Auto,Web
YY29772,Arizona,2725.322949,No,Basic,High School or Below,01.04.2011,Employed,F,45025,Suburban,Married,69,35,85,1,1,Personal Auto,Agent
FG69718,California,9780.852337,No,Extended,High School or Below,01.10.2011,Unemployed,F,0,Suburban,Single,132,13,47,0,3,Corporate Auto,Call Center
MI81870,Arizona,15042.57658,No,Premium,Bachelor,02.04.2011,Employed,F,22799,Suburban,Married,190,10,75,0,6,Corporate Auto,Branch
QH27767,Oregon,5308.291752,No,Basic,Doctor,26.01.2011,Employed,M,82601,Urban,Divorced,66,9,38,0,3,Personal Auto,Agent
IV54766,Oregon,19160.98994,Yes,Extended,Master,20.02.2011,Employed,F,22705,Suburban,Divorced,239,19,59,0,7,Personal Auto,Agent
AD33653,Oregon,3324.551776,No,Extended,High School or Below,01.08.2011,Unemployed,M,0,Suburban,Married,92,13,17,0,1,Personal Auto,Agent
HU54636,California,3791.549972,No,Extended,College,30.01.2011,Employed,F,41212,Urban,Married,95,13,27,0,1,Personal Auto,Web
CD45044,Arizona,7600.034998,No,Basic,High School or Below,02.03.2011,Unemployed,F,0,Suburban,Single,70,3,94,0,2,Personal Auto,Agent
CB61335,California,6950.100195,No,Extended,High School or Below,02.05.2011,Employed,F,21687,Suburban,Married,88,10,68,0,8,Personal Auto,Agent
DL53457,California,4605.036646,Yes,Basic,College,28.01.2011,Medical Leave,F,22571,Suburban,Single,63,29,51,0,9,Personal Auto,Web
YG68142,Oregon,5864.381825,No,Basic,High School or Below,02.11.2011,Employed,F,72032,Suburban,Married,72,10,73,0,4,Personal Auto,Web
UI24036,Washington,15374.18296,No,Extended,Bachelor,19.02.2011,Employed,F,42570,Urban,Married,128,5,52,0,2,Personal Auto,Agent
LD63324,Arizona,3230.576665,Yes,Extended,College,01.05.2011,Employed,M,62873,Urban,Divorced,81,0,41,0,1,Corporate Auto,Call Center
LB29621,Oregon,9294.54951,No,Extended,Bachelor,22.01.2011,Employed,F,21370,Rural,Married,77,1,35,0,2,Corporate Auto,Call Center
XB43625,Arizona,2504.871709,No,Basic,Bachelor,01.10.2011,Employed,F,66081,Rural,Single,64,31,92,1,1,Personal Auto,Branch
FI65786,Oregon,7081.690974,No,Extended,Master,02.01.2011,Employed,F,93854,Suburban,Married,87,18,41,0,9,Corporate Auto,Web
ZC61874,Arizona,9560.049227,No,Extended,Doctor,02.03.2011,Disabled,F,19429,Suburban,Married,122,18,21,0,9,Special Auto,Branch
QA66968,California,6756.062791,No,Extended,Bachelor,31.01.2011,Employed,F,46879,Urban,Married,86,3,62,2,3,Personal Auto,Agent
YQ98322,Oregon,5290.666331,No,Basic,Bachelor,01.04.2011,Employed,M,36791,Suburban,Divorced,68,26,62,0,3,Personal Auto,Agent
EN27946,California,8391.133455,No,Premium,High School or Below,17.02.2011,Employed,M,40211,Suburban,Married,106,5,98,2,6,Personal Auto,Call Center
GT18396,Arizona,21151.2328,No,Extended,College,02.05.2011,Employed,M,48642,Rural,Married,77,23,69,0,2,Personal Auto,Branch
KL43280,California,9264.32766,No,Premium,College,02.03.2011,Employed,M,69063,Suburban,Married,115,12,65,0,3,Personal Auto,Branch
DB93245,Arizona,2853.600347,No,Basic,Doctor,19.01.2011,Employed,F,87455,Urban,Divorced,71,10,46,0,1,Corporate Auto,Call Center
SN53710,Washington,6245.443568,No,Extended,High School or Below,16.01.2011,Employed,M,80101,Suburban,Single,79,16,8,0,3,Personal Auto,Call Center
IB82793,California,2129.063055,No,Basic,High School or Below,01.11.2011,Unemployed,M,0,Suburban,Divorced,61,13,81,1,1,Corporate Auto,Agent
CT74097,Nevada,14789.61805,No,Extended,College,18.02.2011,Employed,M,51817,Suburban,Divorced,129,20,78,4,2,Personal Auto,Branch
HE20556,Arizona,5324.38786,No,Basic,Bachelor,18.01.2011,Employed,F,31561,Suburban,Divorced,68,8,62,0,7,Personal Auto,Web
RQ41621,Arizona,2862.729074,No,Basic,Doctor,21.02.2011,Employed,F,64640,Urban,Divorced,73,5,94,2,1,Personal Auto,Agent
TB88830,California,8614.686004,No,Basic,Master,19.02.2011,Employed,F,64220,Rural,Married,107,3,86,0,7,Personal Auto,Branch
LV94312,Oregon,4931.503095,No,Basic,College,14.02.2011,Employed,M,33580,Suburban,Married,62,17,77,0,3,Corporate Auto,Agent
PT45842,Arizona,4642.020128,No,Basic,College,02.11.2011,Unemployed,M,0,Suburban,Single,64,10,15,0,5,Personal Auto,Web
CV49750,Arizona,21423.63723,Yes,Basic,Bachelor,01.03.2011,Unemployed,M,0,Suburban,Married,65,9,31,0,2,Personal Auto,Agent
RB63074,Oregon,4858.067125,No,Basic,High School or Below,01.03.2011,Unemployed,M,0,Suburban,Single,67,0,79,0,3,Personal Auto,Branch
XX73066,Arizona,5261.101863,No,Basic,Master,02.02.2011,Employed,M,43318,Rural,Married,66,35,28,0,5,Personal Auto,Branch
VN22337,California,3274.037562,No,Extended,College,02.07.2011,Employed,F,83869,Urban,Married,81,10,23,0,1,Personal Auto,Agent
BA19651,California,6134.38779,No,Extended,High School or Below,01.01.2011,Employed,M,43875,Urban,Divorced,78,18,33,0,5,Corporate Auto,Agent
UX18122,Washington,3690.698916,No,Extended,Bachelor,17.01.2011,Employed,F,59016,Suburban,Married,92,3,65,0,1,Corporate Auto,Web
HY46017,California,2776.772734,No,Basic,College,26.02.2011,Employed,F,70793,Rural,Married,69,32,1,0,1,Personal Auto,Web
ZI95657,California,10972.06778,Yes,Extended,Doctor,18.01.2011,Employed,M,24164,Suburban,Divorced,137,2,40,0,5,Personal Auto,Agent
MK93363,Washington,4177.666255,No,Basic,Master,17.02.2011,Employed,F,29133,Suburban,Married,104,27,76,0,1,Personal Auto,Branch
UM26324,Washington,5838.89915,Yes,Basic,High School or Below,01.06.2011,Employed,M,81082,Urban,Married,73,5,85,0,4,Corporate Auto,Agent
ZN18884,California,6462.22199,No,Basic,Bachelor,23.01.2011,Unemployed,M,0,Suburban,Single,65,17,41,0,2,Corporate Auto,Call Center
PN18863,California,5109.50079,No,Basic,College,01.11.2011,Employed,M,21277,Suburban,Divorced,66,1,42,0,9,Corporate Auto,Web
BK76340,California,8278.716567,No,Extended,High School or Below,02.07.2011,Disabled,M,16924,Suburban,Single,226,23,69,0,1,Personal Auto,Branch
QZ83992,California,8682.234653,No,Basic,College,24.02.2011,Medical Leave,M,10540,Suburban,Married,115,33,76,0,3,Corporate Auto,Agent
WE23159,Oregon,9415.901707,No,Extended,High School or Below,22.02.2011,Unemployed,M,0,Suburban,Single,133,4,58,0,3,Special Auto,Agent
GA86186,Oregon,3230.576665,Yes,Extended,College,01.05.2011,Employed,M,62873,Urban,Divorced,81,0,41,0,1,Special Auto,Call Center
ZM24497,California,17019.1929,No,Extended,High School or Below,02.03.2011,Employed,M,98623,Suburban,Married,211,17,69,0,9,Personal Auto,Web
EY97047,Oregon,2647.519741,Yes,Basic,College,20.02.2011,Employed,M,37876,Urban,Single,69,13,15,0,1,Corporate Auto,Agent
NW14895,Arizona,12883.11573,No,Basic,Bachelor,01.02.2011,Employed,M,77469,Suburban,Divorced,109,2,98,1,2,Personal Auto,Agent
KS42294,California,20930.05217,No,Basic,College,14.01.2011,Employed,F,30535,Rural,Married,66,22,18,0,2,Personal Auto,Call Center
DQ50258,California,4814.350556,No,Basic,College,02.07.2011,Unemployed,M,0,Suburban,Single,67,17,4,0,4,Personal Auto,Agent
XK10881,Oregon,4836.892172,No,Basic,Bachelor,02.10.2011,Employed,M,39310,Rural,Married,61,5,89,0,3,Personal Auto,Agent
LC20778,Nevada,18745.39592,No,Extended,Master,27.02.2011,Medical Leave,F,27229,Suburban,Single,99,20,9,0,2,Personal Auto,Agent
LH87004,Washington,17367.52612,No,Basic,College,01.05.2011,Employed,M,41418,Suburban,Divorced,112,17,80,0,2,Personal Auto,Branch
SZ17657,Oregon,9012.922138,No,Basic,College,18.01.2011,Employed,F,67840,Rural,Married,112,34,56,0,5,Personal Auto,Web
RI44399,California,5871.607022,No,Extended,Bachelor,28.01.2011,Unemployed,F,0,Suburban,Single,80,24,20,0,7,Corporate Auto,Call Center
RF73080,Oregon,5926.729379,Yes,Extended,College,25.01.2011,Retired,M,23091,Suburban,Married,96,28,90,5,5,Personal Auto,Agent
QA69109,Arizona,5453.709172,No,Basic,Master,16.02.2011,Employed,F,69468,Urban,Married,67,2,3,0,3,Personal Auto,Call Center
FK85203,California,9106.867749,No,Basic,High School or Below,01.07.2011,Employed,M,74143,Suburban,Married,114,1,61,0,6,Personal Auto,Branch
ET44462,Arizona,5013.136429,No,Extended,High School or Below,02.12.2011,Employed,M,65165,Suburban,Married,126,14,18,1,1,Personal Auto,Web
SK27185,California,6672.05628,No,Premium,College,16.01.2011,Employed,F,50537,Rural,Married,165,10,35,0,1,Personal Auto,Branch
JW87443,Oregon,6521.368813,Yes,Extended,College,01.09.2011,Employed,F,72608,Suburban,Married,82,26,19,3,8,Personal Auto,Agent
OM37610,Nevada,13024.22378,No,Premium,High School or Below,20.01.2011,Employed,F,26312,Suburban,Married,110,29,19,1,2,Personal Auto,Web
TJ58873,Oregon,2748.800067,No,Basic,High School or Below,14.01.2011,Employed,M,56900,Urban,Married,68,11,34,0,1,Personal Auto,Agent
WE97690,Oregon,2803.59608,No,Basic,Bachelor,16.02.2011,Employed,F,60707,Urban,Married,70,2,24,0,1,Corporate Auto,Web
HH99354,Oregon,7231.000788,No,Basic,Bachelor,24.01.2011,Employed,M,67276,Urban,Married,61,7,74,0,2,Personal Auto,Call Center
UN90060,Oregon,8329.286254,No,Basic,High School or Below,19.01.2011,Employed,F,30865,Rural,Married,104,33,31,0,7,Personal Auto,Web
BR76202,California,4626.801093,Yes,Basic,Master,16.01.2011,Employed,F,79487,Suburban,Divorced,114,20,87,0,1,Personal Auto,Branch
MO48960,California,6265.343299,Yes,Extended,Doctor,13.01.2011,Unemployed,F,0,Suburban,Married,84,18,25,1,4,Personal Auto,Agent
QG50480,Oregon,4504.16329,No,Basic,College,19.01.2011,Unemployed,M,0,Rural,Married,62,18,75,0,3,Personal Auto,Agent
RE73564,Oregon,11533.47722,No,Extended,Bachelor,14.02.2011,Employed,F,41098,Urban,Married,96,3,15,0,2,Personal Auto,Branch
EN32990,Arizona,5349.996572,No,Basic,College,01.04.2011,Employed,F,89158,Urban,Single,67,34,71,0,6,Personal Auto,Branch
OO97388,Oregon,2855.687705,No,Basic,Master,22.01.2011,Employed,F,99612,Suburban,Married,70,14,20,0,1,Personal Auto,Agent
JN66901,Nevada,6601.611299,No,Basic,High School or Below,02.08.2011,Unemployed,M,0,Suburban,Single,194,22,79,0,1,Corporate Auto,Web
UI64573,Oregon,3470.177816,No,Extended,High School or Below,23.01.2011,Employed,F,94885,Rural,Married,86,18,10,3,1,Personal Auto,Web
HJ64867,Arizona,5895.106386,No,Basic,College,02.05.2011,Employed,F,78352,Rural,Divorced,74,33,3,0,7,Personal Auto,Web
MT35297,Oregon,5065.935608,No,Basic,High School or Below,02.11.2011,Employed,F,43460,Suburban,Married,63,4,18,0,3,Personal Auto,Branch
VB69838,Oregon,41787.90343,Yes,Premium,High School or Below,31.01.2011,Employed,F,46587,Suburban,Divorced,119,34,74,2,2,Personal Auto,Call Center
JR34589,Nevada,4882.286714,No,Extended,High School or Below,02.10.2011,Employed,F,21236,Rural,Married,123,3,12,0,1,Personal Auto,Call Center
EI85578,California,3837.615029,No,Basic,Bachelor,01.06.2011,Unemployed,F,0,Rural,Married,106,15,30,0,1,Personal Auto,Agent
DH85144,Oregon,2154.073997,No,Basic,College,01.12.2011,Unemployed,M,0,Suburban,Single,65,11,52,0,1,Personal Auto,Branch
HC31007,California,5049.118385,No,Basic,High School or Below,01.05.2011,Unemployed,M,0,Suburban,Married,68,35,65,0,7,Personal Auto,Agent
MT58123,California,13869.92705,Yes,Basic,College,21.01.2011,Employed,M,28432,Suburban,Married,118,1,59,0,2,Corporate Auto,Branch
GQ78238,Oregon,5213.3743,No,Extended,High School or Below,13.02.2011,Employed,M,65167,Suburban,Married,131,22,85,0,1,Personal Auto,Call Center
UO44449,Washington,4911.115538,No,Basic,College,26.01.2011,Employed,F,33700,Urban,Married,62,26,72,0,3,Corporate Auto,Agent
VK98618,Arizona,7751.855026,No,Basic,College,13.02.2011,Unemployed,F,0,Suburban,Single,105,14,21,0,7,Personal Auto,Agent
BG30513,California,25464.82059,Yes,Extended,College,02.01.2011,Retired,F,13663,Suburban,Single,97,1,66,0,2,Personal Auto,Branch
KD20203,Oregon,9472.956706,No,Extended,College,18.01.2011,Unemployed,M,0,Suburban,Married,131,4,49,0,9,Corporate Auto,Agent
HR26088,Arizona,5926.957452,No,Extended,College,17.01.2011,Unemployed,F,0,Suburban,Married,84,19,26,2,4,Personal Auto,Branch
XD72019,Oregon,8470.043225,No,Extended,Bachelor,19.02.2011,Unemployed,F,0,Suburban,Single,82,1,13,0,2,Personal Auto,Web
